Prix,Année,Boite,Carburant,secteur,kilometrage,marque,model,nbr de portes,origine,premiére main,puissance fiscale,état,km_min,km_max,km_moyen,km_binned
158000.0,2008,Manuelle,Diesel,Centre Ville,15 000 - 19 999,FORCE,Traveller,5.0,WW au Maroc,Non,9.0,Bon,15000,19999,17499.5,0-50k
130000.0,2019,Manuelle,Diesel,Hay Hassani,110 000 - 119 999,DACIA,Dokker,5.0,WW au Maroc,Oui,6.0,Très bon,110000,119999,114999.5,100k-150k
30500.0,1996,Manuelle,Diesel,Ain Sebaa,130 000 - 139 999,RENAULT,R19,5.0,Dédouanée,Oui,7.0,Très bon,130000,139999,134999.5,100k-150k
110000.0,2020,Manuelle,Diesel,Anfa,70 000 - 74 999,FIAT,Fiorino,3.0,WW au Maroc,Oui,5.0,Excellent,70000,74999,72499.5,50k-100k
140000.0,2016,Manuelle,Diesel,Ain Sebaa,140 000 - 149 999,SEAT,Leon,5.0,WW au Maroc,Oui,6.0,Très bon,140000,149999,144999.5,100k-150k
52500.0,2011,Manuelle,Diesel,Hay Laymouna,20 000 - 24 999,PEUGEOT,206,5.0,WW au Maroc,Non,6.0,Excellent,20000,24999,22499.5,0-50k
69000.0,2011,Manuelle,Diesel,Sidi Maarouf,20 000 - 24 999,PEUGEOT,206,5.0,WW au Maroc,Non,6.0,Excellent,20000,24999,22499.5,0-50k
185000.0,2015,Automatique,Diesel,Centre Ville,130 000 - 139 999,AUDI,A3,5.0,WW au Maroc,Non,6.0,Excellent,130000,139999,134999.5,100k-150k
165000.0,2024,Manuelle,Diesel,2 Mars,150 000 - 159 999,FORD,Focus,5.0,WW au Maroc,Non,6.0,Excellent,150000,159999,154999.5,150k-200k
195000.0,2022,Automatique,Diesel,Aïn Chock,20 000 - 24 999,HYUNDAI,I 30,5.0,WW au Maroc,Oui,6.0,Excellent,20000,24999,22499.5,0-50k
350000.0,2021,Automatique,Diesel,Aïn Diab,110 000 - 119 999,BMW,Série 1,5.0,WW au Maroc,Oui,9.0,Excellent,110000,119999,114999.5,100k-150k
209998.0,2014,Automatique,Diesel,Aïn Diab,180 000 - 189 999,BMW,Série 5,5.0,Importée neuve,Oui,8.0,Excellent,180000,189999,184999.5,150k-200k
350000.0,2016,Automatique,Diesel,Aïn Diab,150 000 - 159 999,MERCEDES-BENZ,220,5.0,Importée neuve,Oui,8.0,Excellent,150000,159999,154999.5,150k-200k
160285.7142857143,2014,Automatique,Diesel,Sidi Moumen,190 000 - 199 999,AUDI,A1,5.0,WW au Maroc,Non,8.0,Excellent,190000,199999,194999.5,150k-200k
190000.0,2013,Automatique,Diesel,Palmier,140 000 - 149 999,MERCEDES-BENZ,220,5.0,WW au Maroc,Non,9.0,Très bon,140000,149999,144999.5,100k-150k
33000.0,1992,Manuelle,Essence,Sidi Bernoussi,0 - 4 999,RENAULT,19,5.0,Dédouanée,Non,8.0,Excellent,0,4999,2499.5,0-50k
57000.0,2005,Manuelle,Diesel,Ben M'sick,0 - 4 999,RENAULT,Kangoo,5.0,Pas encore dédouanée,Non,6.0,Excellent,0,4999,2499.5,0-50k
95000.0,2019,Manuelle,Diesel,Ben M'sick,140 000 - 149 999,PEUGEOT,301,5.0,WW au Maroc,Oui,6.0,Excellent,140000,149999,144999.5,100k-150k
50000.0,2011,Manuelle,Essence,Errahma,190 000 - 199 999,DACIA,Logan,5.0,WW au Maroc,Non,8.0,Neuf,190000,199999,194999.5,150k-200k
400000.0,2024,Automatique,Hybride,Maarif,5 000 - 9 999,LAND ROVER,Range Rover Sport,5.0,Importée neuve,Oui,17.0,Neuf,5000,9999,7499.5,0-50k
155000.0,2013,Manuelle,Diesel,Aïn Chock,190 000 - 199 999,AUDI,A3,5.0,WW au Maroc,Oui,6.0,Neuf,190000,199999,194999.5,150k-200k
295000.0,2017,Automatique,Diesel,2 Mars,120 000 - 129 999,BMW,X5,5.0,WW au Maroc,Non,8.0,Bon,120000,129999,124999.5,100k-150k
46000.0,2000,Manuelle,Diesel,Al Madina Aljadida,20 000 - 24 999,PEUGEOT,306,5.0,WW au Maroc,Non,7.0,Excellent,20000,24999,22499.5,0-50k
108000.0,2018,Manuelle,Diesel,Aïn Chock,100 000 - 109 999,PEUGEOT,Tepee,5.0,WW au Maroc,Non,6.0,Très bon,100000,109999,104999.5,100k-150k
29000.0,1986,Manuelle,Diesel,Sidi Moumen,300 000 - 349 999,PEUGEOT,205,5.0,Dédouanée,Non,7.0,Excellent,300000,349999,324999.5,300k-400k
28000.0,1995,Manuelle,Diesel,Sidi Moumen,15 000 - 19 999,RENAULT,19,5.0,Dédouanée,Non,7.0,Excellent,15000,19999,17499.5,0-50k
28000.0,1995,Manuelle,Diesel,Sidi Moumen,10 000 - 14 999,RENAULT,19,5.0,Dédouanée,Non,7.0,Très bon,10000,14999,12499.5,0-50k
67000.0,2008,Manuelle,Diesel,Al Fida,160 000 - 169 999,OPEL,Corsa,5.0,WW au Maroc,Non,6.0,Excellent,160000,169999,164999.5,150k-200k
140000.0,2014,Automatique,Diesel,Abdelmoumen,200 000 - 249 999,NISSAN,Qashqai,5.0,WW au Maroc,Non,8.0,Bon,200000,249999,224999.5,200k-300k
160000.0,2018,Manuelle,Diesel,Hay Hassani,160 000 - 169 999,OPEL,Insignia,5.0,WW au Maroc,Oui,6.0,Neuf,160000,169999,164999.5,150k-200k
240000.0,2021,Automatique,Diesel,Ain Sebaa,90 000 - 94 999,KIA,Sportage,5.0,WW au Maroc,Oui,8.0,Très bon,90000,94999,92499.5,50k-100k
326108.2046511628,2021,Automatique,Diesel,Aïn Diab,65 000 - 69 999,VOLKSWAGEN,Tiguan,5.0,Dédouanée,Oui,8.0,Excellent,65000,69999,67499.5,50k-100k
153000.0,2018,Manuelle,Diesel,Oulfa,140 000 - 149 999,RENAULT,Megane 4,5.0,WW au Maroc,Non,6.0,Très bon,140000,149999,144999.5,100k-150k
320000.0,2023,Automatique,Diesel,Californie,30 000 - 34 999,MERCEDES-BENZ,Classe A,5.0,WW au Maroc,Oui,8.0,Excellent,30000,34999,32499.5,0-50k
222000.0,2021,Automatique,Hybride,Maarif,140 000 - 149 999,TOYOTA,Corolla,5.0,WW au Maroc,Oui,10.0,Excellent,140000,149999,144999.5,100k-150k
180000.0,2020,Automatique,Diesel,Aïn Borja,140 000 - 149 999,NISSAN,Qashqai,5.0,WW au Maroc,Oui,8.0,Excellent,140000,149999,144999.5,100k-150k
14000.0,1991,Manuelle,Essence,Sbata,200 000 - 249 999,CITROEN,Ax,5.0,WW au Maroc,Non,5.0,Bon,200000,249999,224999.5,200k-300k
82000.0,2011,Manuelle,Diesel,Aïn Chock,190 000 - 199 999,PEUGEOT,207,5.0,WW au Maroc,Oui,6.0,Très bon,190000,199999,194999.5,150k-200k
326108.20465116284,2021,Automatique,Diesel,Centre Ville,55 000 - 59 999,VOLKSWAGEN,Tiguan,5.0,Dédouanée,Oui,8.0,Très bon,55000,59999,57499.5,50k-100k
128000.0,2008,Automatique,Diesel,Aïn Borja,190 000 - 199 999,VOLKSWAGEN,Tiguan,5.0,WW au Maroc,Non,8.0,Bon,190000,199999,194999.5,150k-200k
155000.0,2017,Automatique,Diesel,Sidi Maarouf,250 000 - 299 999,VOLKSWAGEN,Golf 7,5.0,WW au Maroc,Non,8.0,Très bon,250000,299999,274999.5,200k-300k
275000.0,2022,Automatique,Hybride,Anfa,45 000 - 49 999,HYUNDAI,Tucson,5.0,WW au Maroc,Oui,9.0,Excellent,45000,49999,47499.5,0-50k
58000.0,2008,Manuelle,Essence,Bourgogne,140 000 - 149 999,FORD,B-Max,5.0,WW au Maroc,Oui,9.0,Bon,140000,149999,144999.5,100k-150k
70000.0,2013,Manuelle,Diesel,Sidi Othmane,200 000 - 249 999,SUZUKI,Sx 4,5.0,WW au Maroc,Non,6.0,Excellent,200000,249999,224999.5,200k-300k
326108.2046511628,2018,Automatique,Diesel,2 Mars,140 000 - 149 999,VOLKSWAGEN,Tiguan,5.0,Dédouanée,Oui,8.0,Très bon,140000,149999,144999.5,100k-150k
129000.0,2016,Manuelle,Diesel,Oulfa,110 000 - 119 999,NISSAN,Juke,5.0,WW au Maroc,Oui,6.0,Très bon,110000,119999,114999.5,100k-150k
50000.0,2003,Manuelle,Diesel,Al Mostakbal,100 000 - 109 999,RENAULT,Kangoo,5.0,WW au Maroc,Non,7.0,Correct,100000,109999,104999.5,100k-150k
94000.0,2010,Automatique,Diesel,Bourgogne,200 000 - 249 999,HYUNDAI,Santa Fe,5.0,WW au Maroc,Non,9.0,Bon,200000,249999,224999.5,200k-300k
95000.0,2012,Manuelle,Essence,Bournazil,100 000 - 109 999,VOLVO,S40,5.0,WW au Maroc,Non,6.0,Très bon,100000,109999,104999.5,100k-150k
165000.0,2016,Manuelle,Diesel,Nassim,130 000 - 139 999,BMW,Série 1,5.0,WW au Maroc,Non,6.0,Excellent,130000,139999,134999.5,100k-150k
21500.0,2021,Automatique,Diesel,Centre Ville,70 000 - 74 999,RENAULT,Kadjar,5.0,WW au Maroc,Non,6.0,Très bon,70000,74999,72499.5,50k-100k
62000.0,2008,Manuelle,Diesel,2 Mars,150 000 - 159 999,FIAT,Punto,5.0,WW au Maroc,Non,5.0,Excellent,150000,159999,154999.5,150k-200k
126000.0,2019,Manuelle,Diesel,Ain Sebaa,50 000 - 54 999,DACIA,Sandero,5.0,WW au Maroc,Oui,6.0,Excellent,50000,54999,52499.5,50k-100k
158986.66666666666,2012,Manuelle,Diesel,2 Mars,25 000 - 29 999,VOLKSWAGEN,Caddy,5.0,WW au Maroc,Non,6.0,Excellent,25000,29999,27499.5,0-50k
154000.0,2014,Automatique,Diesel,Al Qods,160 000 - 169 999,BMW,X1,5.0,WW au Maroc,Non,8.0,Excellent,160000,169999,164999.5,150k-200k
80000.0,2008,Manuelle,Diesel,Ain Sebaa,0 - 4 999,SEAT,Leon,3.0,Dédouanée,Oui,8.0,Très bon,0,4999,2499.5,0-50k
140000.0,2023,Manuelle,Diesel,Hay Moulay Rachid 6,25 000 - 29 999,DACIA,Logan,5.0,WW au Maroc,Oui,6.0,Excellent,25000,29999,27499.5,0-50k
95000.0,2013,Automatique,Diesel,2 Mars,190 000 - 199 999,CHEVROLET,Captiva,5.0,WW au Maroc,Non,9.0,Très bon,190000,199999,194999.5,150k-200k
152000.0,2018,Automatique,Diesel,Ain Sebaa,120 000 - 129 999,PEUGEOT,308,5.0,WW au Maroc,Non,6.0,Excellent,120000,129999,124999.5,100k-150k
238400.0,2014,Automatique,Diesel,2 Mars,150 000 - 159 999,MERCEDES-BENZ,Classe Ml,5.0,Importée neuve,Non,9.0,Excellent,150000,159999,154999.5,150k-200k
314999.0,2019,Automatique,Diesel,Sidi Bernoussi,130 000 - 139 999,LAND ROVER,Range Rover Evoque,5.0,WW au Maroc,Oui,8.0,Excellent,130000,139999,134999.5,100k-150k
85000.0,2013,Manuelle,Essence,Belvédère,85 000 - 89 999,FIAT,500,3.0,WW au Maroc,Non,4.0,Très bon,85000,89999,87499.5,50k-100k
82000.0,2003,Manuelle,Diesel,Ben M'sick,0 - 4 999,VOLKSWAGEN,Golf 4,5.0,Dédouanée,Oui,8.0,Excellent,0,4999,2499.5,0-50k
55000.0,2007,Manuelle,Essence,Route d'El Jadida,250 000 - 299 999,KIA,Picanto,5.0,WW au Maroc,Non,6.0,Très bon,250000,299999,274999.5,200k-300k
320000.0,2018,Automatique,Diesel,Aïn Borja,120 000 - 129 999,MERCEDES-BENZ,Classe C,5.0,WW au Maroc,Oui,8.0,Excellent,120000,129999,124999.5,100k-150k
120000.0,2021,Automatique,Essence,2 Mars,70 000 - 74 999,ALFA ROMEO,155,5.0,Dédouanée,Oui,8.0,Très bon,70000,74999,72499.5,50k-100k
119333.33333333333,2015,Manuelle,Diesel,Aïn Borja,100 000 - 109 999,SEAT,Toledo,5.0,WW au Maroc,Oui,6.0,Excellent,100000,109999,104999.5,100k-150k
120000.0,2019,Manuelle,Diesel,Anfa,130 000 - 139 999,DACIA,Dokker,5.0,Dédouanée,Oui,6.0,Excellent,130000,139999,134999.5,100k-150k
95000.0,2018,Manuelle,Diesel,Ain Sebaa,150 000 - 159 999,RENAULT,Clio,5.0,WW au Maroc,Oui,6.0,Très bon,150000,159999,154999.5,150k-200k
58000.0,2011,Manuelle,Essence,Al Madina Aljadida,100 000 - 109 999,HYUNDAI,I 10,5.0,WW au Maroc,Oui,6.0,Excellent,100000,109999,104999.5,100k-150k
215000.0,2019,Automatique,Diesel,Ain Sebaa,200 000 - 249 999,SKODA,Superb,5.0,WW au Maroc,Oui,8.0,Très bon,200000,249999,224999.5,200k-300k
42000.0,2005,Manuelle,Diesel,Hay Hassani,450 000 - 499 999,TOYOTA,Corolla Verso,5.0,Dédouanée,Non,8.0,Bon,450000,499999,474999.5,400k-500k
145000.0,2011,Manuelle,Diesel,Hay Moulay Rachid 5,450 000 - 499 999,MERCEDES-BENZ,Viano,5.0,WW au Maroc,Non,10.0,Excellent,450000,499999,474999.5,400k-500k
35000.0,2004,Manuelle,Essence,2 Mars,300 000 - 349 999,FIAT,Siena,5.0,Dédouanée,Non,7.0,Très bon,300000,349999,324999.5,300k-400k
70000.0,2019,Manuelle,Diesel,Aïn Chock,250 000 - 299 999,DACIA,Dokker,5.0,WW au Maroc,Oui,5.0,Excellent,250000,299999,274999.5,200k-300k
65000.0,2014,Manuelle,Diesel,Anfa,150 000 - 159 999,FORD,Ka,3.0,WW au Maroc,Non,5.0,Bon,150000,159999,154999.5,150k-200k
120000.0,2016,Manuelle,Diesel,Aïn Chock,85 000 - 89 999,TOYOTA,Yaris,5.0,WW au Maroc,Oui,5.0,Très bon,85000,89999,87499.5,50k-100k
48000.0,2007,Manuelle,Essence,Ben M'sick,0 - 4 999,DACIA,Logan,5.0,Dédouanée,Non,8.0,Bon,0,4999,2499.5,0-50k
410000.0,2018,Automatique,Diesel,Maarif,80 000 - 84 999,VOLKSWAGEN,Tiguan,5.0,Dédouanée,Non,8.0,Excellent,80000,84999,82499.5,50k-100k
32000.0,2008,Manuelle,Essence,2 Mars,200 000 - 249 999,FORD,Fiesta,5.0,WW au Maroc,Oui,7.0,Bon,200000,249999,224999.5,200k-300k
29000.0,2007,Manuelle,Essence,Ain Sebaa,95 000 - 99 999,SUZUKI,Maruti,5.0,WW au Maroc,Non,5.0,Bon,95000,99999,97499.5,50k-100k
48000.0,2006,Automatique,Diesel,Hay Moulay Rachid 6,30 000 - 34 999,PEUGEOT,407,5.0,WW au Maroc,Non,8.0,Bon,30000,34999,32499.5,0-50k
75000.0,2010,Manuelle,Diesel,Errahma,170 000 - 179 999,PEUGEOT,207,5.0,WW au Maroc,Non,6.0,Bon,170000,179999,174999.5,150k-200k
158000.0,2023,Manuelle,Diesel,Ben M'sick,30 000 - 34 999,DACIA,Lodgy,5.0,WW au Maroc,Oui,6.0,Excellent,30000,34999,32499.5,0-50k
135000.0,2022,Manuelle,Essence,Aïn Borja,30 000 - 34 999,OPEL,Corsa,5.0,WW au Maroc,Oui,7.0,Très bon,30000,34999,32499.5,0-50k
320000.0,2019,Automatique,Diesel,2 Mars,200 000 - 249 999,BMW,Série 5,5.0,WW au Maroc,Oui,8.0,Excellent,200000,249999,224999.5,200k-300k
25000.0,2002,Manuelle,Diesel,Sidi Moumen,0 - 4 999,FIAT,Punto,5.0,Dédouanée,Oui,8.0,Bon,0,4999,2499.5,0-50k
58500.0,2008,Automatique,Essence,Aïn Chock,85 000 - 89 999,INFINITI,Ex 35,3.0,Dédouanée,Non,6.0,Excellent,85000,89999,87499.5,50k-100k
200000.0,2019,Automatique,Hybride,Ain Sebaa,90 000 - 94 999,TOYOTA,C-Hr,5.0,WW au Maroc,Non,10.0,Très bon,90000,94999,92499.5,50k-100k
90000.0,2012,Manuelle,Essence,Autre secteur,170 000 - 179 999,PEUGEOT,308,5.0,WW au Maroc,Non,6.0,Très bon,170000,179999,174999.5,150k-200k
65000.0,2006,Manuelle,Diesel,Sidi Moumen,10 000 - 14 999,KIA,K 2700,3.0,WW au Maroc,Non,10.0,Bon,10000,14999,12499.5,0-50k
330000.0,2015,Automatique,Diesel,Aïn Chock,170 000 - 179 999,AUDI,Q5,5.0,WW au Maroc,Non,8.0,Excellent,170000,179999,174999.5,150k-200k
25000.0,2007,Manuelle,Essence,Ain Sebaa,25 000 - 29 999,SUZUKI,Maruti,3.0,Dédouanée,Non,5.0,Excellent,25000,29999,27499.5,0-50k
130000.0,2019,Manuelle,Diesel,Ain Sebaa,100 000 - 109 999,DACIA,Dokker,5.0,WW au Maroc,Non,6.0,Excellent,100000,109999,104999.5,100k-150k
160000.0,2016,Manuelle,Diesel,Aïn Chock,200 000 - 249 999,SEAT,Leon,5.0,WW au Maroc,Non,8.0,Neuf,200000,249999,224999.5,200k-300k
157000.0,2018,Manuelle,Diesel,Aïn Chock,55 000 - 59 999,FORD,Ecosport,5.0,WW au Maroc,Oui,6.0,Excellent,55000,59999,57499.5,50k-100k
140000.0,2014,Manuelle,Diesel,Bournazil,200 000 - 249 999,VOLKSWAGEN,Golf 7,5.0,WW au Maroc,Non,8.0,Très bon,200000,249999,224999.5,200k-300k
415000.0,2021,Automatique,Diesel,Californie,100 000 - 109 999,VOLKSWAGEN,Tiguan,5.0,Dédouanée,Oui,8.0,Excellent,100000,109999,104999.5,100k-150k
320000.0,2018,Automatique,Diesel,2 Mars,120 000 - 129 999,BMW,X3,5.0,WW au Maroc,Oui,8.0,Très bon,120000,129999,124999.5,100k-150k
495000.0,2024,Automatique,Electrique,Maarif,0 - 4 999,VOLKSWAGEN,I.D.Crozz,5.0,Importée neuve,Oui,13.0,Neuf,0,4999,2499.5,0-50k
320000.0,2021,Automatique,Diesel,Oulfa,30 000 - 34 999,HYUNDAI,Tucson,5.0,WW au Maroc,Oui,7.0,Neuf,30000,34999,32499.5,0-50k
320000.0,2024,Automatique,Essence,Californie,0 - 4 999,MERCEDES-BENZ,Classe A,5.0,Importée neuve,Oui,13.0,Neuf,0,4999,2499.5,0-50k
155000.0,2015,Manuelle,Diesel,Almaz,130 000 - 139 999,VOLKSWAGEN,Passat Cc,5.0,WW au Maroc,Non,8.0,Très bon,130000,139999,134999.5,100k-150k
123500.0,2012,Manuelle,Diesel,Beauséjour,170 000 - 179 999,DACIA,Sandero,5.0,WW au Maroc,Non,6.0,Excellent,170000,179999,174999.5,150k-200k
90000.0,2012,Manuelle,Essence,Ain Sebaa,60 000 - 64 999,ALFA ROMEO,Mito,3.0,WW au Maroc,Oui,8.0,Bon,60000,64999,62499.5,50k-100k
158000.0,2018,Automatique,Diesel,Sidi Maarouf,140 000 - 149 999,ALFA ROMEO,Giulietta,5.0,WW au Maroc,Non,6.0,Excellent,140000,149999,144999.5,100k-150k
316692.3076923077,2018,Automatique,Diesel,Val Fleuri,130 000 - 139 999,MERCEDES-BENZ,Classe Cls,5.0,Importée neuve,Oui,12.0,Excellent,130000,139999,134999.5,100k-150k
118000.0,2018,Manuelle,Diesel,Oulfa,75 000 - 79 999,TOYOTA,Yaris,5.0,WW au Maroc,Non,6.0,Excellent,75000,79999,77499.5,50k-100k
35000.0,2003,Automatique,Essence,Oulfa,200 000 - 249 999,HONDA,Cr-V,5.0,WW au Maroc,Oui,11.0,Bon,200000,249999,224999.5,200k-300k
23000.0,1995,Manuelle,Diesel,Sidi Othmane,190 000 - 199 999,OPEL,Omega,5.0,Dédouanée,Non,8.0,Très bon,190000,199999,194999.5,150k-200k
338000.0,2020,Automatique,Diesel,Anfa,190 000 - 199 999,AUDI,A6,5.0,WW au Maroc,Non,8.0,Neuf,190000,199999,194999.5,150k-200k
97000.0,2017,Manuelle,Diesel,Ain Sebaa,130 000 - 139 999,FIAT,Doblo,5.0,WW au Maroc,Non,6.0,Excellent,130000,139999,134999.5,100k-150k
180000.0,2014,Automatique,Diesel,Belvédère,120 000 - 129 999,VOLKSWAGEN,Tiguan,5.0,WW au Maroc,Non,8.0,Correct,120000,129999,124999.5,100k-150k
18000.0,1988,Manuelle,Diesel,Hay Almassira 1,5 000 - 9 999,PEUGEOT,405,5.0,Dédouanée,Non,7.0,Très bon,5000,9999,7499.5,0-50k
118500.0,2018,Manuelle,Diesel,Al Qods,150 000 - 159 999,RENAULT,Clio,5.0,WW au Maroc,Oui,6.0,Très bon,150000,159999,154999.5,150k-200k
170000.0,2016,Automatique,Diesel,Aïn Chock,160 000 - 169 999,MERCEDES-BENZ,Classe A,5.0,WW au Maroc,Non,6.0,Très bon,160000,169999,164999.5,150k-200k
128000.0,2022,Automatique,Essence,Sidi Belyout,55 000 - 59 999,DACIA,Logan,5.0,WW au Maroc,Non,6.0,Excellent,55000,59999,57499.5,50k-100k
114000.0,2007,Manuelle,Essence,Sidi Maarouf,0 - 4 999,MINI,Mini Coupé,3.0,WW au Maroc,Non,4.0,Très bon,0,4999,2499.5,0-50k
124666.65432098765,2020,Automatique,Diesel,Ain Sebaa,130 000 - 139 999,CITROEN,C4,5.0,WW au Maroc,Oui,6.0,Excellent,130000,139999,134999.5,100k-150k
155000.0,2023,Manuelle,Diesel,Aïn Chock,45 000 - 49 999,PEUGEOT,208,5.0,WW au Maroc,Oui,6.0,Excellent,45000,49999,47499.5,0-50k
88000.0,2017,Manuelle,Diesel,2 Mars,250 000 - 299 999,CITROEN,Berlingo,5.0,WW au Maroc,Non,6.0,Très bon,250000,299999,274999.5,200k-300k
160000.0,2019,Manuelle,Diesel,Sidi Bernoussi,120 000 - 129 999,DACIA,Duster,5.0,WW au Maroc,Oui,6.0,Excellent,120000,129999,124999.5,100k-150k
80000.0,2012,Manuelle,Diesel,Sidi Bernoussi,140 000 - 149 999,PEUGEOT,207,5.0,WW au Maroc,Non,6.0,Très bon,140000,149999,144999.5,100k-150k
108000.0,2017,Manuelle,Diesel,Maarif,150 000 - 159 999,PEUGEOT,208,3.0,WW au Maroc,Oui,6.0,Très bon,150000,159999,154999.5,150k-200k
155000.0,2019,Manuelle,Diesel,Oulfa,85 000 - 89 999,PEUGEOT,308,3.0,WW au Maroc,Oui,7.0,Bon,85000,89999,87499.5,50k-100k
225000.0,2016,Automatique,Diesel,Aïn Chock,120 000 - 129 999,HYUNDAI,Tucson,5.0,WW au Maroc,Oui,4.0,Excellent,120000,129999,124999.5,100k-150k
160000.0,2020,Manuelle,Diesel,Californie,95 000 - 99 999,DACIA,Duster,5.0,WW au Maroc,Oui,6.0,Très bon,95000,99999,97499.5,50k-100k
72000.0,2010,Manuelle,Diesel,Sidi Bernoussi,5 000 - 9 999,SUZUKI,Grand Vitara,5.0,WW au Maroc,Non,7.0,Bon,5000,9999,7499.5,0-50k
45000.0,2005,Manuelle,Essence,Sidi Maarouf,0 - 4 999,KIA,Picanto,5.0,WW au Maroc,Non,6.0,Très bon,0,4999,2499.5,0-50k
195000.0,2019,Manuelle,Diesel,Aïn Diab,80 000 - 84 999,FORD,Kuga,5.0,WW au Maroc,Oui,6.0,Excellent,80000,84999,82499.5,50k-100k
158000.0,2018,Automatique,Essence,Hay Moulay Rachid 6,0 - 4 999,JEEP,M151 Mutt,5.0,WW au Maroc,Oui,6.0,Neuf,0,4999,2499.5,0-50k
40000.0,2012,Manuelle,Diesel,Oulfa,150 000 - 159 999,MAHINDRA,Scorpio,5.0,WW au Maroc,Non,10.0,Très bon,150000,159999,154999.5,150k-200k
168000.0,2021,Automatique,Diesel,Ain Sebaa,70 000 - 74 999,DACIA,Duster,5.0,WW au Maroc,Oui,6.0,Excellent,70000,74999,72499.5,50k-100k
50000.0,2011,Manuelle,Essence,Ain Sebaa,130 000 - 139 999,NISSAN,Micra,5.0,WW au Maroc,Non,7.0,Correct,130000,139999,134999.5,100k-150k
105000.0,2018,Manuelle,Diesel,C.I.L,190 000 - 199 999,FIAT,Tipo,5.0,WW au Maroc,Non,5.0,Très bon,190000,199999,194999.5,150k-200k
245000.0,2023,Automatique,Diesel,2 Mars,20 000 - 24 999,AUDI,A3,5.0,Importée neuve,Oui,8.0,Excellent,20000,24999,22499.5,0-50k
125000.0,2009,Manuelle,Diesel,Aïn Chock,250 000 - 299 999,NISSAN,Navara,5.0,WW au Maroc,Non,11.0,Correct,250000,299999,274999.5,200k-300k
320000.0,1999,Manuelle,Diesel,Hay Moulay Rachid,0 - 4 999,MERCEDES-BENZ,Classe A,5.0,Dédouanée,Non,7.0,Bon,0,4999,2499.5,0-50k
200000.0,2015,Automatique,Diesel,Sidi Othmane,100 000 - 109 999,LAND ROVER,Range Rover Evoque,5.0,WW au Maroc,Non,9.0,Excellent,100000,109999,104999.5,100k-150k
26000.0,2003,Manuelle,Diesel,Sbata,110 000 - 119 999,CITROEN,C15,3.0,WW au Maroc,Non,7.0,Bon,110000,119999,114999.5,100k-150k
149500.0,2022,Manuelle,Diesel,Sidi Bernoussi,65 000 - 69 999,OPEL,Corsa,5.0,WW au Maroc,Non,6.0,Excellent,65000,69999,67499.5,50k-100k
115000.0,2019,Manuelle,Diesel,Aïn Chock,110 000 - 119 999,PEUGEOT,301,5.0,WW au Maroc,Non,6.0,Très bon,110000,119999,114999.5,100k-150k
123500.0,2017,Manuelle,Diesel,Sidi Othmane,10 000 - 14 999,DACIA,Sandero,5.0,WW au Maroc,Non,6.0,Excellent,10000,14999,12499.5,0-50k
83000.0,2008,Manuelle,Diesel,Hay Hassani,5 000 - 9 999,SEAT,Leon,5.0,WW au Maroc,Non,8.0,Très bon,5000,9999,7499.5,0-50k
485000.0,2021,Automatique,Diesel,Maârif Extension,100 000 - 109 999,MERCEDES-BENZ,Classe Gla,5.0,Dédouanée,Oui,12.0,Excellent,100000,109999,104999.5,100k-150k
125000.0,2019,Manuelle,Diesel,2 Mars,40 000 - 44 999,DACIA,Sandero,5.0,WW au Maroc,Oui,6.0,Très bon,40000,44999,42499.5,0-50k
143000.0,2019,Automatique,Diesel,Oulfa,110 000 - 119 999,HYUNDAI,Elantra,5.0,WW au Maroc,Oui,6.0,Neuf,110000,119999,114999.5,100k-150k
98000.0,2006,Manuelle,Diesel,Hay Al Amal,0 - 4 999,DACIA,Logan,5.0,WW au Maroc,Non,6.0,Excellent,0,4999,2499.5,0-50k
203577.6273291926,2017,Automatique,Diesel,2 Mars,140 000 - 149 999,VOLKSWAGEN,Golf 7,5.0,WW au Maroc,Non,8.0,Excellent,140000,149999,144999.5,100k-150k
70000.0,2007,Manuelle,Diesel,Belvédère,110 000 - 119 999,OPEL,Corsa,5.0,WW au Maroc,Oui,5.0,Très bon,110000,119999,114999.5,100k-150k
335390.2721088435,2017,Automatique,Diesel,2 Mars,170 000 - 179 999,MERCEDES-BENZ,Classe E,5.0,WW au Maroc,Non,8.0,Excellent,170000,179999,174999.5,150k-200k
39000.0,1999,Manuelle,Diesel,Sidi Bernoussi,5 000 - 9 999,RENAULT,Megane,5.0,WW au Maroc,Non,7.0,Correct,5000,9999,7499.5,0-50k
66000.0,2006,Manuelle,Diesel,Aïn Chock,190 000 - 199 999,RENAULT,Megane,5.0,WW au Maroc,Non,6.0,Bon,190000,199999,194999.5,150k-200k
118500.0,2021,Manuelle,Diesel,Hay Mohammadi,70 000 - 74 999,RENAULT,Clio,5.0,WW au Maroc,Oui,6.0,Excellent,70000,74999,72499.5,50k-100k
129656.25,2019,Automatique,Diesel,2 Mars,110 000 - 119 999,OPEL,Astra,5.0,WW au Maroc,Oui,6.0,Excellent,110000,119999,114999.5,100k-150k
33000.0,1996,Manuelle,Diesel,Sidi Othmane,Plus de 500 000,TOYOTA,Corolla,5.0,Dédouanée,Oui,8.0,Très bon,500000,999999,749999.5,500k+
210000.0,2021,Automatique,Diesel,Ain Sebaa,5 000 - 9 999,FORD,Focus,5.0,WW au Maroc,Oui,6.0,Neuf,5000,9999,7499.5,0-50k
